,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
5/3/19,7845.72998,46.84193,285.579987,28.219999,136.690002,331.079987,1189.550049,1185.400024,1962.459961,167.497971,112.851662,192.490005,51.85162,42.812176,205.931961,176.699997,154.0327,167.039993,231.179993,84.099998,1824.069946,293.353729,70.269997,106.834801,67.214935,377.679993,119.940002,218.017838,51.96336,97.043541,57.707359,41.74535,67.110001,234.239334,78.649254,122.949997,56.459999,108.82,37.314957,92.376907,46.933559,125.508247,195.470001,33.639473,86.739998,62.721706,250.470001,325.519989,83.059998,49.278542,245.659653,507.940002,30.049999,123.687309,29.623735,201.34729,26.66,26.02,178.639999,138.054291,57.598122,578.940002,97.88559,43.330002,125.937065,27.200001,49.844688,63.110001,54.738731,385.029999,182.185303,105.700127,375.790009,66.603699,79.499718,111.959999,121.457184,23.959999,84.934174,336.890015,96.139839,67.25,5.779065,84.72554,135.220001,75.135178,121.650002,74.739998,101.620003,51.006001,111.908852,44.18,341.959991,196.949997,141.593109,173.869995,50.039097,203.119995,48.751301,54.055431,115.987366
5/6/19,7794.089844,47.845329,283.660004,27.42,136.960007,329.459991,1193.459961,1189.390015,1950.550049,167.261795,110.902458,192.600006,51.050892,41.984379,202.468185,175.279999,154.090393,164.5,236.070007,83.470001,1800.51001,289.506897,70,106.795639,67.391655,376.279999,119.620003,217.98851,51.63232,96.289879,58.048241,41.75499,67.019997,233.865875,78.209732,122.209999,55.889999,108.620003,36.925045,93.635231,46.472504,122.535934,193.880005,32.25819,87.800003,63.244942,251.880005,324.76001,85,49.072556,245.284561,508.480011,28.700001,119.971024,29.79649,198.207581,26.76,26.049999,177.690002,135.699875,56.228321,567.690002,94.222778,42.130001,125.204292,27.1,49.690605,62.619999,53.967819,378.670013,179.039551,103.685478,375.76001,64.78418,79.556084,110.849998,121.076637,23.74,83.944923,344.230011,96.397179,68.440002,5.739751,83.680984,135.100006,75.144798,121.529999,74.459999,101.650002,51.068001,110.375053,41.950001,346.679993,197.130005,141.771072,174.759995,49.89106,202.979996,47.56131,53.988556,115.782715
5/7/19,7640.149902,46.375,277.070007,26.66,134.520004,325.51001,1178.859985,1174.099976,1921,164.248352,109.696259,188.919998,49.674709,40.952053,198.047195,170.720001,152.263412,162.130005,229.020004,82,1785,285.529938,68.599998,104.562767,66.508141,374.73999,116.419998,214.027756,50.554085,95.467735,56.986614,41.234257,66,229.987732,76.451538,119.610001,53.23,105.449997,36.73008,92.606606,46.18082,121.331223,189.770004,31.56518,85.540001,62.039646,245.449997,320.51001,83.230003,48.363579,241.266907,491.309998,27.129999,112.605804,29.550993,193.750015,25.959999,25.309999,173.979996,133.138565,55.429276,539.409973,91.473236,40.259998,122.634743,24.549999,49.122437,61.599998,50.65979,370.459991,172.329895,100.203865,368.869995,64.242981,78.437958,108.949997,119.849426,22.82,81.043709,322.399994,94.783806,67.580002,5.621811,80.808441,131.289993,75.048538,119.57,74,99.879997,49.411999,108.53643,41.040001,342.359985,193.179993,138.913696,170.279999,48.984283,198.539993,45.306084,54.055431,114.808197
5/8/19,7617.549805,46.514084,276.769989,27.09,133.649994,322.869995,1170.780029,1166.27002,1917.77002,162.62352,106.675949,190.929993,49.684498,40.494324,198.777451,171.509995,153.071136,159.580002,230.979996,82.720001,1751.630005,281.906189,68.940002,103.456131,66.773201,372.320007,117.050003,215.074173,50.573006,95.467735,57.444378,41.03175,66.220001,231.098526,76.383156,118.230003,53.59,106.110001,36.59362,93.755066,45.710354,120.343742,189.539993,31.413292,85.419998,61.731319,245.789993,319.429993,82.849998,47.175571,240.980637,495.700012,26.889999,110.285522,29.487343,193.52713,25.9,25.309999,175.169998,132.764221,54.506561,536.059998,88.937439,39.75,122.624992,23.540001,49.122437,61.68,50.705811,364.369995,173.136261,99.265007,367.769989,64.23365,79.105072,109.07,119.887466,23.190001,80.415909,329,95.842896,68.160004,5.641468,81.301697,131.770004,75.483734,119.360001,72.629997,101.809998,48.967999,107.2313,40.639999,348.149994,193.149994,138.973007,169.009995,49.502438,196.919998,44.81665,53.386662,114.691261
5/9/19,7582.75,46.335258,275.790009,27.209999,131.770004,323.25,1167.969971,1162.380005,1899.869995,163.303665,106.675949,190.509995,49.150684,39.871037,196.369583,171.419998,154.398071,158.699997,228.470001,83.379997,1736.030029,282.528717,68.699997,103.211288,67.332733,374.329987,117.779999,216.629135,50.052799,94.811966,57.561256,41.388546,66.349998,233.767746,76.353867,117.209999,53.5,105.639999,36.671604,93.195816,45.879715,117.805931,188.649994,31.332596,84.690002,61.787373,246.220001,317.369995,82.019997,44.665409,238.196915,496.059998,27.51,109.881157,29.623735,192.48056,26.290001,25.620001,173.710007,133.453812,54.316307,542.640015,86.838852,39.27,122.615234,23.26,49.449856,61.919998,50.180359,362.75,169.42308,98.120781,367.390015,64.392281,79.217834,109.730003,119.916031,23.129999,79.692978,324.170013,96.021065,67.860001,5.62374,80.895477,132.429993,75.338669,118.900002,74.25,102.120003,48.396,106.840698,40.630001,348.049988,193.729996,138.913696,169.910004,49.557953,200.350006,44.547943,53.558632,113.726479
5/10/19,7586.529785,45.719311,278.480011,27.959999,131.690002,321.929993,1167.640015,1164.27002,1889.97998,162.340134,106.724197,191.880005,48.469784,39.734688,196.122864,173.770004,154.840378,156.75,226.229996,82.43,1829.849976,282.435791,69.360001,104.347313,67.676338,377.890015,118.629997,217.920059,50.468964,95.125175,57.590481,41.61034,66.870003,237.176254,76.861786,118.790001,53.049999,104.019997,36.437649,93.755066,46.41605,117.27269,188.339996,31.156969,85.230003,61.26416,247.830002,315.809998,80.68,44.263016,241.484055,495.309998,28.17,109.775253,29.687382,191.773148,26.309999,25.57,173.679993,129.749786,54.18314,557.840027,86.702835,38.939999,124.207756,24.92,49.950611,63,50.717319,361.040009,168.05925,97.964294,364.790009,64.858826,79.941315,110.410004,121.780632,22.4,81.652489,312.859985,96.496162,67.639999,5.653286,79.850922,133.320007,75.841576,119.82,75.230003,103.379997,47.903999,107.269402,40,343.23999,194.639999,139.09166,168.850006,49.428413,203.529999,44.010525,54.657314,113.940872
5/13/19,7324.129883,43.126366,267.700012,26.24,125.919998,310.149994,1136.589966,1132.030029,1822.680054,158.325302,100.577423,183.970001,45.65274,38.06934,187.932159,164.929993,151.215302,151.539993,225.660004,80.349998,1777.26001,272.60498,66.900002,99.930542,65.928947,368.890015,115.449997,211.729523,48.520569,93.324257,55.399063,40.771385,65.230003,232.279495,74.986374,116.25,50.419998,99.339996,34.965714,90.299675,46.877102,115.30761,181.539993,30.274096,83.360001,59.956085,242.619995,300.869995,75.75,42.883389,233.883057,478.75,28.18,104.778473,29.069084,182.470352,24.809999,24.059999,167.570007,124.134598,50.815716,543.030029,81.232903,37.380001,120.514641,24.43,49.295773,62.34,48.818798,345.26001,157.735977,91.069534,354.850006,63.405846,78.51313,106.830002,120.972,20.75,79.797615,305.149994,92.497337,63.900002,5.485856,74.115509,126.860001,74.158791,115.900002,73.419998,100.010002,45.402,102.039307,38.07,330.230011,189.210007,136.916519,164.610001,48.225548,194.080002,41.256268,55.201885,107.820885
5/14/19,7401.879883,44.407936,271.859985,27.32,127.93,320.089996,1124.859985,1120.439941,1840.119995,158.523682,103.009109,186.029999,46.375435,38.965313,195.432068,169.960007,152.417267,152.389999,229.179993,81.050003,1793.670044,280.614563,68.089996,101.125328,66.586662,373.149994,116.330002,215.220871,49.201561,93.784286,56.24641,41.378906,65.800003,233.05722,76.422234,120.25,52.540001,98.75,35.872269,94.444153,46.415508,118.062675,180.729996,30.454468,84.459999,60.806328,246.179993,304.559998,76.110001,43.276203,237.890884,487.350006,29.67,106.222954,29.341864,186.482193,24.91,24.280001,170.679993,127.937157,51.462563,562.690002,82.253059,38.509998,121.86293,23.59,49.709866,62.349998,50.314602,345.609985,161.309814,96.008331,353.809998,64.408867,79.696411,109.089996,121.209839,22.15,81.928337,304.619995,93.497063,63.959999,5.544949,75.546936,130.979996,74.526291,117.739998,73.599998,103.550003,46.462002,103.87793,38.849998,335.320007,191.25,137.74704,166.720001,48.651184,201.279999,42.830132,54.752853,110.296173
5/15/19,7503.25,45.977612,276.820007,27.58,128.410004,325.709991,1170.800049,1164.209961,1871.150024,160.469711,104.109161,186.949997,46.930973,40.416416,197.987991,173.320007,153.244186,152.5,230.589996,87.160004,1789.430054,282.816742,68.739998,101.957756,67.371994,377.190002,116.809998,216.668274,49.598804,93.999603,57.074276,40.973892,66.309998,234.919922,75.59198,121.489998,53.669998,100.199997,36.106224,96.64122,46.225941,117.647926,186.270004,30.530411,85.870003,61.01189,249.550003,306.579987,75.989998,43.707333,240.013229,489.140015,30.440001,106.979126,29.460064,189.428085,25.290001,24.75,172.880005,129.867981,52.118923,572.929993,83.360634,38.41,123.579018,23.120001,49.912098,63.07,50.251316,354.98999,158.860886,97.964294,353.399994,64.840073,80.510521,111.5,123.055435,22.030001,82.05201,305.850006,93.536644,63.990002,5.525251,76.165947,135,75.20327,120.230003,74.629997,107.480003,46.389999,105.068748,38.959999,340.700012,193.880005,139.190536,166.880005,48.799232,204.990005,43.655453,54.66687,111.899628
5/16/19,7580.140137,46.981014,283.549988,28.01,131.399994,330.869995,1184.5,1178.97998,1907.569946,161.898865,101.030952,191.440002,46.724491,40.572235,199.478104,176.679993,155.321167,153.699997,230.869995,89.669998,1803.310059,276.238159,69.849998,103.642189,67.646873,382.190002,119.120003,218.790436,52.899719,94.528137,57.113235,41.648914,67.07,237.579529,76.40271,119.410004,54.740002,100.889999,36.330418,98.868256,46.358639,116.690071,186.990005,30.668068,87.779999,61.460361,251.970001,309.850006,77.639999,43.621113,244.366516,491.730011,30.459999,105.457085,29.514626,188.439667,25.620001,25.030001,176.800003,130.537842,51.74794,595.72998,82.661102,37.310001,126.432663,23.459999,50.846203,63.93,53.524826,359.309998,159.46814,95.499794,352.570007,65.515015,82.01564,113.870003,123.930672,22.860001,78.770294,308.040009,94.902573,66.019997,5.564646,71.562126,139.009995,76.305801,123.169998,75.379997,107.550003,45.666,104.039879,38.810001,343.23999,196.830002,140.52533,170.229996,48.57716,212,43.27158,55.154114,103.765022
5/17/19,7503.680176,46.086895,279.850006,27.5,130.899994,322.609985,1168.780029,1162.300049,1869,161.889374,97.29657,187.529999,46.459011,41.585079,198.550476,174.330002,155.50386,128.309998,229.279999,88.709999,1787.290039,269.362152,68.660004,102.182991,67.22477,386.410004,118.43,218.497055,53.296963,93.764709,57.892406,41.986427,65.599998,238.453293,76.578522,118.040001,53.59,100.389999,35.969749,97.130577,46.424984,114.804001,185.300003,30.459213,87.300003,62.002274,249.559998,307.630005,77.199997,43.007938,242.293533,490.140015,29.309999,105.282585,29.57827,188.148941,25.23,24.66,173,128.961685,50.977425,574.570007,80.892853,36.060001,125.589317,23.08,50.297295,63.630001,51.112362,354.450012,155.824631,93.035271,353.019989,64.905685,81.665398,112.800003,124.158974,22.700001,77.5242,304.940002,96.209114,66.419998,5.574496,68.099602,136.490005,76.315468,121.389999,75.370003,106.660004,42.206001,101.734444,36.700001,342.450012,195.300003,140.367111,168.729996,48.773113,210.380005,42.830132,55.612698,102.42556
5/20/19,7376.700195,43.325058,275.450012,26.68,127.230003,319.679993,1144.660034,1138.849976,1858.969971,160.441101,94.083267,184.669998,45.006248,39.29644,187.971634,170.610001,155.138489,117.550003,230.759995,86.660004,1752.22998,253.287216,64.620003,102.17321,68.275146,377.290009,117.970001,218.457947,52.975384,93.050209,58.428089,41.253536,65.360001,238.981339,76.246422,118.470001,53.169998,100.059998,35.638321,92.566658,46.377594,115.021248,182.720001,30.425989,87.18,61.535107,248.539993,300.589996,76.830002,41.7337,240.556137,483.220001,28.360001,102.383911,28.905416,177.983719,25.1,24.57,174.149994,125.957062,50.064228,574.090027,77.61982,34.619999,123.775154,22.6,50.355076,63.610001,49.403694,348.109985,151.066177,90.560989,353.98999,64.980675,81.561272,112.150002,123.664291,20.780001,72.882271,302.570007,95.684525,64.379997,5.495704,66.135284,134.330002,74.13945,115.010002,78.290001,102.980003,41.071999,99.77198,36.040001,347.890015,194.160004,139.704666,165.729996,48.763775,202.809998,40.258213,55.784668,98.778671
5/21/19,7451.02002,43.166103,278.070007,27.35,128.800003,319.679993,1154.439941,1149.630005,1857.52002,161.679733,96.379868,185.860001,45.869057,40.192421,191.198578,174.229996,156.734665,120.489998,232.919998,87.470001,1772.189941,255.83313,65.349998,104.12207,68.864151,379.209991,117.970001,222.00795,53.457748,93.627686,59.610527,41.74535,65.940002,239.970306,76.519905,118.589996,54.759998,99.769997,35.657818,95.52272,46.377594,116.008728,184.820007,30.857931,88.410004,62.151768,249.330002,306.470001,78.68,42.59597,242.915421,483.559998,29.049999,103.566658,29.078178,181.123398,25.870001,25.280001,176.529999,127.503685,51.044014,572.950012,79.971626,35.639999,124.441994,22.700001,50.249149,63.740002,50.362541,354.269989,154.361252,94.551147,362.640015,65.758713,82.460556,112.43,122.770027,21.52,73.957138,309.950012,96.407082,67.120003,5.554797,67.817604,138.270004,74.980843,115.779999,77.150002,103.75,41.015999,101.934509,37.889999,353.160004,195.559998,141.573334,169.119995,49.230328,206.830002,41.69772,55.488503,103.354401
5/22/19,7420.660156,42.629631,281.820007,27.41,127.550003,318.820007,1155.849976,1151.420044,1859.680054,163.21376,97.885193,185.529999,44.930046,39.634464,189.007813,174.029999,157.090454,118.400002,235.039993,87.690002,1745.02002,250.155792,64.720001,103.896812,68.844505,378.079987,118.239998,221.303802,52.672722,94.087692,60.099129,41.75499,64.790001,239.567032,75.640816,118.75,54.779999,99.57,35.394623,93.715118,46.699863,115.563141,185.320007,30.511425,89.599998,62.133087,250.380005,312.829987,79.019997,42.155258,244.346771,485.369995,28.23,102.655373,28.987251,181.385025,25.41,24.9,175.720001,125.868401,51.386467,569.48999,79.854538,34.73,125.19706,22,50.162476,64,50.009682,359.730011,151.51413,91.578087,368.619995,63.912041,82.498436,112.470001,123.74041,20.459999,65.928864,320.089996,93.566338,68.580002,5.476006,66.650681,136.119995,74.710045,115.089996,76.349998,104.230003,38.546001,101.724915,37.66,349.089996,197.690002,142.235764,172.369995,49.398285,210.410004,40.488529,55.899315,102.357117
5/23/19,7307.930176,41.914333,274.25,26.360001,125.330002,307.850006,1145.339966,1140.77002,1815.47998,163.985504,95.270157,180.110001,44.163101,39.096085,188.109802,169.539993,154.936569,113.459999,229.110001,86.970001,1716.930054,241.672333,63.720001,100.464531,68.657997,375.51001,113.400002,219.259872,51.253986,93.167664,59.688705,41.205326,69.940002,238.626099,73.628677,114.459999,53.209999,97.459999,35.043697,91.987427,47.069515,115.295799,180.869995,29.751963,87.199997,62.759079,253.570007,308.970001,80.5,42.663033,238.206741,473.779999,26.700001,101.336899,28.596272,179.708603,25.15,24.610001,170.199997,122.526154,51.234264,580.669983,79.620323,33.82,123.735931,21.379999,50.114326,63.23,49.892704,352.209991,146.656143,89.886177,366.140015,62.86216,81.466591,109.900002,123.645264,20.530001,64.930092,315.26001,93.546547,68.029999,5.308574,66.572876,128.729996,73.897667,117.010002,76.010002,104.379997,39.098,100.819893,36.459999,337.829987,194.630005,140.554977,173.009995,48.157261,205.320007,39.816765,56.453434,100.02037
5/24/19,7300.959961,42.013683,274.769989,26.440001,127.040001,311.470001,1138.609985,1133.469971,1823.280029,163.194687,94.971031,182.149994,43.993488,38.665379,187.300598,161.220001,155.628906,114.470001,227.059998,89.029999,1708.47998,237.816238,63.939999,101.338562,69.296074,375,113.93,217.597321,51.42424,92.63913,60.460709,41.147465,70.989998,237.445129,73.159836,118.970001,54.099998,98.419998,35.219162,92.147209,46.974731,114.780907,181.059998,29.296288,86.900002,62.497463,256.109985,312.450012,81.75,42.701359,254.168823,476.529999,26.32,100.638908,28.287121,176.268509,24.91,24.41,172.720001,123.603973,50.749126,592.549988,78.478577,34,123.794762,21.83,50.200996,63.419998,49.089199,354.390015,144.495895,89.788368,366.850006,63.330853,81.570732,109.849998,123.198135,20.280001,62.980091,312.559998,91.834183,69.139999,5.328272,67.61338,119.300003,73.64621,116.709999,77.269997,105.019997,38.125999,100.086342,35.18,335.089996,194.729996,140.604401,171.770004,48.306561,210.720001,39.327332,56.357895,98.954659
5/28/19,7278.379883,43.225712,278.25,29.049999,125,304.809998,1139.560059,1134.150024,1836.430054,160.87941,93.70694,180.399994,43.811584,38.185734,188.47493,161.089996,155.667358,114.139999,225.539993,84.5,1685.800049,236.459595,63.919998,101.132332,68.92305,377,113.239998,215.827209,51.00808,92.971916,60.656155,40.954601,71.699997,236.494568,72.788666,120.709999,54.470001,97.269997,35.306896,93.37558,46.235424,114.85022,184.309998,28.840609,86.970001,59.769226,246.850006,313,81.760002,41.743282,252.411697,471.220001,26.290001,99.601593,26.42313,173.380768,25.02,24.540001,173.550003,122.318489,49.464939,600.580017,77.200203,32.939999,123.716324,21.540001,49.083923,62.27,48.101582,355.059998,142.684113,87.636826,369.299988,62.899654,81.570732,111.790001,121.419128,20.23,62.181068,307.929993,90.398956,68.389999,5.269178,66.135284,122.190002,73.210999,117.879997,75.910004,106.540001,37.740002,98.323921,34.360001,334.850006,194.779999,140.41655,172.759995,48.259907,212.869995,37.983791,55.440723,99.433754
5/29/19,7216.859863,43.702576,273.380005,28.09,121.300003,297.410004,1119.939941,1116.459961,1819.189941,161.193817,94.67189,179.360001,43.602642,38.538132,186.076904,161.520004,153.724976,112.949997,223.399994,82.949997,1685.920044,236.125092,63.75,101.122513,68.157356,375.369995,113.139999,217.049667,50.298714,92.384659,60.470478,40.424225,70.489998,231.098541,72.231895,118.599998,54.380001,95.32,35.189915,92.426842,45.73307,114.879929,182.190002,28.954531,86.809998,59.208622,247.449997,308.279999,77.589996,42.375614,246.409882,471.929993,26.01,100.231743,26.077614,172.101639,24.91,24.459999,161.589996,123.030449,50.472668,573.609985,78.605446,33.290001,122.519951,21.700001,49.266884,61.759998,47.643253,349.190002,139.707565,87.157616,367.130005,63.283985,81.10688,110.080002,121.932854,19.98,62.552044,307.779999,89.379463,67.309998,5.25933,66.650681,118.769997,72.804825,116.220001,76.129997,107,37.972,99.219437,34.07,322.070007,194.520004,138.093063,166.550003,47.709373,203.229996,38.060562,54.647762,101.340286
